,file_name,transcription,text,text_prediction
772,non_hate_video_468.wav,it's a great deal of money ay ay it is a row ahead ay ay ay ay ay they're a road a road a comedy said to him ay,great deal money ay ay row ahead ay ay ay ay ay theyre road road comedy said ay,__label__joy
773,non_hate_video_469.wav,yo mun ga ha ha ha ha ha ha ha ha ha ha,yo mun ga ha ha ha ha ha ha ha ha ha ha,__label__joy
774,non_hate_video_47.wav,of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of ofs,ofs,__label__surprise
775,non_hate_video_470.wav,the land of the land and the land of the land,land land land land,__label__anger
776,non_hate_video_471.wav,it lays out however with a a a bungling pillar to nothing wrong about this bank a white one why why why didn't tell him,lay however bungling pillar nothing wrong bank white one didnt tell,__label__anger
777,non_hate_video_472.wav,sounds like a brought of negroes mexicans anchor we must have to grow up i do a bit ten minutes ago ten minutes ago,sound like brought negro mexican anchor must grow bit ten minute ago ten minute ago,__label__joy
778,non_hate_video_473.wav,i'll give it up he says the hiss i'll give money i've gone on and out i'm executing his arm mister tommie i still have i'll take it back to him,ill give say hiss ill give money ive gone im executing arm mister tommie still ill take back,__label__sadness
779,non_hate_video_474.wav,you said you weren't going to kill any one unless it was in self defence he gave us a word then i'll leave the stead the success of what happened that you wish to expand upon your critching it is an ermine point of veal that water said i've got it i've got it back of the rope i've got it back of the rope i've got it back of the rope back of the rope back of the rope back of the rope back of the rope back of the rope i's left back of the rope back of the left back of it left back of the left back of the left back of the left back of the left back of the left back of the left back of the left back of the hole in my left back of the left back of the left back of the left left left back of the left left back of the left the left left left left left left left left the left back of,said werent going kill one unless self defence gave u word ill leave stead success happened wish expand upon critching ermine point veal water said ive got ive got back rope ive got back rope ive got back rope back rope back rope back rope back rope back rope left back rope back left back left back left back left back left back left back left back left back left back hole left back left back left back left left left back left left back left left left left left left left left left left back,__label__joy
780,non_hate_video_475.wav,having branded a race's to day's public form was like being accused of communism in the fifties whether it's a possibly offensive remark made in a private folding call or the indelicate treatment of the minority who sells drugs to children the entertainment industry formerly known as the news mades villains are still in every elementary,branded race day public form like accused communism fifty whether possibly offensive remark made private folding call indelicate treatment minority sell drug child entertainment industry formerly known news mades villain still every elementary,__label__joy
781,non_hate_video_476.wav,yes yes,yes yes,__label__anger
782,non_hate_video_477.wav,in the meantime the door opened and the door opened the door he murmured how's going to keep out the chair how's how's that you're taking the paper,meantime door opened door opened door murmured hows going keep chair hows hows youre taking paper,__label__anger
783,non_hate_video_478.wav,when i lived in the findin him a real woman went to have me and went somerka that's it for they're the woman he said i didn't believe enough we had to get away from where there's afy man went down,lived findin real woman went went somerka thats theyre woman said didnt believe enough get away there afy man went,__label__anger
784,non_hate_video_479.wav,said the little man i've never seen anything of that sort he just entered the room he just entered the room there's one thing i don't remember it i don't know but i don't know it i don't know but i do not know it i do i do not know it i do i do not know it i do i do not know it i do not know it i do i do not know it,said little man ive never seen anything sort entered room entered room there one thing dont remember dont know dont know dont know know know know know know know,__label__joy
785,non_hate_video_48.wav,it is a great deal of it it is a great quantity ahead ay in this clip i want to analyze a bit of tea at prague in this clip i want to analyze a bit of paper it is a piece of paper it contains a great quantity of it it it is a great quantity,great deal great quantity ahead ay clip want analyze bit tea prague clip want analyze bit paper piece paper contains great quantity great quantity,__label__sadness
786,non_hate_video_480.wav,ay ay ay ay ay ay but he's kept praying for he ain't got a white table so that's life well i don't think i'll only try like that be your lawyer or should i say a lawyerish day,ay ay ay ay ay ay he kept praying aint got white table thats life well dont think ill try like lawyer say lawyerish day,__label__joy
787,non_hate_video_481.wav,ay ay ay ay ay ay ay ay ay ay ay,ay ay ay ay ay ay ay ay ay ay ay,__label__sadness
788,non_hate_video_483.wav,and at the head of the head of a man who had no home in the name of a man who had been called on the home of the inhabitants of the warfare of the land mister noah's other natives had been ordered in order to enter into the head of the head of the head of the head of the head of the head of the head of the head of the head and at the head of the head of the other end of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of the head of,head head man home name man called home inhabitant warfare land mister noah native ordered order enter head head head head head head head head head head head end head head head head head head head head head head head head head head head head head head head head head head head head head head head head head head head head head head head,__label__fear
789,non_hate_video_484.wav,there's new information this morning about the murder of a college student in new york police interviewed a fourteen year old boy in connection with the killing of barnard collisud and tessa majors following a two week man hunt the team was released to the custody of his lawyers pending further investigation majors a freshman at barnard with stab to death as she walked through a park near the school a felony boy alreadyacious,there new information morning murder college student new york police interviewed fourteen year old boy connection killing barnard collisud tessa major following two week man hunt team released custody lawyer pending investigation major freshman barnard stab death walked park near school felony boy alreadyacious,__label__sadness
790,non_hate_video_485.wav,i don't know what you're going to do i don't know what you're going to do shouted the young man standing on the rail he went on again,dont know youre going dont know youre going shouted young man standing rail went,__label__joy
791,non_hate_video_487.wav,we'll go down the road and go down the road along the road i'll go on the road i'll go on and i'll go and i'll go and i'll go and i'll go and go to the road along the road and go on the road to the road and go on the road to the road and go along the road to the road to the road to the road,well go road go road along road ill go road ill go ill go ill go ill go ill go go road along road go road road go road road go along road road road road,__label__joy
792,non_hate_video_488.wav,the better the better the better the better the better the better the better the better the better the better the better the better,better better better better better better better better better better better better,__label__joy
793,non_hate_video_489.wav,at the bottom of the water rail there there and there and there and there there and there and there and there and there,bottom water rail,__label__joy
794,non_hate_video_49.wav,it will be a great deal about it i don't think i don't think i don't think i don't know about it said the president i don't about it at any rate,great deal dont think dont think dont think dont know said president dont rate,__label__sadness
795,non_hate_video_490.wav,hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm h w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w,hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm hm h w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w,__label__anger
796,non_hate_video_491.wav,he's a man and a man a man and a man and a man and a man is so far as giving the jews i think at least two hundred three and that's so it's big business to some of you still getting a thousand dollars a month and a lot of people don't know it to a man who has a man a man a man and a man a man a man a man a man a man and a man a man a man a man a man a man a man and a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a,he man man man man man man far giving jew think least two hundred three thats big business still getting thousand dollar month lot people dont know man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man,__label__anger
797,non_hate_video_492.wav,went to his bedroom to save a night and he was crying he caught the man whose but he was enduring in these school systems and wanted to say nothing oh i won't go away and wait until i go home i never heard of him i don't know that's a dozen that's a dozen that's a dozen that's a dozen that's a dozen that's a dozen that's a dozen that's a dozen that's ahead i don't a bit about him about a bit about a bit about a bit of a bit about a bit of a bit of a bit of a bits a bits a bit of what i don'n out of a bits a bit of what i don's a bit of a bit about a bit about him out of a bit of a bit a bit of a bit about him at it about him at it up at it out of a bit,went bedroom save night cry caught man whose enduring school system wanted say nothing oh wont go away wait go home never heard dont know thats dozen thats dozen thats dozen thats dozen thats dozen thats dozen thats dozen thats dozen thats ahead dont bit bit bit bit bit bit bit bit bit bit bit donn bit bit don bit bit bit bit bit bit bit bit,__label__fear
798,non_hate_video_493.wav,down by there there there thou my heir there thou my heir i have not the right,thou heir thou heir right,__label__joy
799,non_hate_video_494.wav,and i heard how it was within his head of it and how it lay lay lay a hill on the railing and saying it bereh right in speaking argument if you know it's the nearest and that in the middle of the river it was at an island and that it was a high height high high high high high high high high high high high high high and high high and high high high high high high high high high high high high high high high and high high high high high high and high high high high high high high high high high high high high high high and high high high high high high high high high and high and high high high high high and high and high and high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high and high and high and high and high and high and high and high and high and high high,heard within head lay lay lay hill railing saying bereh right speaking argument know nearest middle river island high height high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high high,__label__joy
800,non_hate_video_495.wav,gambol in the manner of his name the matter of the maniary,gambol manner name matter maniary,__label__joy
801,non_hate_video_496.wav,p a a ate and called on to get a greater good gold and death to the example of the battle of the battle he cried out and ran and opened his pistol and ate the ai and his chief and met with only a good blood but by the shape of the eight aviator immediately entered it and the number of the number of the men who had been taken up at at the gate at the command of the command of the command of the day to bezzzzzz the command of the command of the command of the command of the command of the command of the command of the command of the command of the command of the command of the command of the command of the command of the command of the gun at at at at at at at at at the command of the command of the command of the gun at at at at the command of the command of the command of the command of the command of the command of the,p ate called get greater good gold death example battle battle cried ran opened pistol ate ai chief met good blood shape eight aviator immediately entered number number men taken gate command command command day bezzzzzz command command command command command command command command command command command command command command command gun command command command gun command command command command command command,__label__joy
802,non_hate_video_497.wav,it's a man it's a man fall out here it's a time of grass clean morning air it's a time of grass clean morning air and the sound thundering stamping it's a time when horses come down and a man it's a time it's a time it's a man it's a man it's a man it's a man it's a man it's a man it's a man it's a man it's a man it's a man it's a man it's a man it's a man it's a man it's a man it's a man it's a man it's a man it's a man it's a man it's a man it's a man it's a man it's a man it's a man it's a man it's a man it',man man fall time grass clean morning air time grass clean morning air sound thundering stamping time horse come man time time man man man man man man man man man man man man man man man man man man man man man man man man man man man,__label__anger
803,non_hate_video_498.wav,man's man's man's a man i'm a wee a wee hee a man a man and a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man and a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a man a,man man man man im wee wee hee man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man man,__label__anger
804,non_hate_video_499.wav,and when they were alone they were alone they were alone alone alone and alone they were alone they were alone and they were all alone in the wood of the wood with the wood and the wood and the wood and the wood of the wood and the wood and the wood of the wood and the wood and the wood of the wood of the wood and the wood and the wood of the wood of the wood of the wood,alone alone alone alone alone alone alone alone alone wood wood wood wood wood wood wood wood wood wood wood wood wood wood wood wood wood wood wood,__label__sadness
805,non_hate_video_5.wav,you're saying this before you use your gay hair shed you're sadness before you use your gay hair shed you're sad,youre saying use gay hair shed youre sadness use gay hair shed youre sad,__label__sadness
806,non_hate_video_50.wav,i'll wire just come and crumble in down the coons are coming here i'll run away,ill wire come crumble coon coming ill run away,__label__joy
807,non_hate_video_500.wav,i'm going to be afraid it's a bad thing to get a good deal of it i'm sure it's not a bad thing but a bad thing for a hundred and a thousand and a thousand francs a year or two,im going afraid bad thing get good deal im sure bad thing bad thing hundred thousand thousand franc year two,__label__sadness
808,non_hate_video_501.wav,it's a great deal of it i'm afraid,great deal im afraid,__label__fear
809,non_hate_video_502.wav,and it is going to make a good deal of money to draw away from me i have gone to the third rate threads of violet threads it is o k and now it doesn't make me a future my readers entirely coper mys it's a pointer that the good for my life,going make good deal money draw away gone third rate thread violet thread k doesnt make future reader entirely coper mys pointer good life,__label__joy
810,non_hate_video_503.wav,a man who has the right to run the right arm of the right arm of the right arm and the others who have brought them to the others he did the capacity of the palatines and to get them out of the right hand to the right and the right of the right hand,man right run right arm right arm right arm others brought others capacity palatine get right hand right right right hand,__label__sadness
811,non_hate_video_504.wav,the commander commanded a man no more i replied argona and arrah and argonaut and arrodot and adeenia and in a good manner and arowhena not,commander commanded man replied argona arrah argonaut arrodot adeenia good manner arowhena,__label__joy
812,non_hate_video_505.wav,ah yes yes yes ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah yes yes yes yes yes yes yes yes yes yes yes yes yes yes indeed indeed indeed indeed indeed indeed indeed indeed yes yes yes yes yes yes indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed yes yes yes yes yes yes yes yes yes indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed yes yes yes yes yes yes indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed,ah yes yes yes ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah yes yes yes yes yes yes yes yes yes yes yes yes yes yes indeed indeed indeed indeed indeed indeed indeed indeed yes yes yes yes yes yes indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed yes yes yes yes yes yes yes yes yes indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed yes yes yes yes yes yes indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed,__label__love
813,non_hate_video_506.wav,i think it is a matter of course that's a scrapler of added dot just such an excited guide of watch that i foretopat is striking and i love to get at his design to hurt you but each drop was well trigger's breastwork i think it's a matter of fact that it's a matter of course of fact that it was a matter,think matter course thats scrapler added dot excited guide watch foretopat striking love get design hurt drop well trigger breastwork think matter fact matter course fact matter,__label__joy
814,non_hate_video_509.wav,and the hauteau and the argonaut and the argo and the argonauts and the argonyans and argonyans and argonyans and agymeda and argo and argo and arhoea and agia and agia and arhodah,hauteau argonaut argo argonaut argonyans argonyans argonyans agymeda argo argo arhoea agia agia arhodah,__label__anger
815,non_hate_video_51.wav,i think we should like to see the papers they're able to play them pronouns i'm from pittsburg and on monday i lost my job ending the first period of financial stability i've ever had in my life when i joined d'ye say i had less than five dollars to my name and i was homeless i joined d'ye say after a comrade of course with a few weeks favorite,think like see paper theyre able play pronoun im pittsburg monday lost job ending first period financial stability ive ever life joined dye say less five dollar name homeless joined dye say comrade course week favorite,__label__sadness
816,non_hate_video_510.wav,antonyms the mermaids the mermaids the marmions marmalums the mermaids the mermaids and the mermaids the marbings the marbings and the marbings and the marbings and the mabses and the mabings and the mabings and the mabings and the mabings and the mabings and the mabings and the mabings and the mabings and the mabs and the mabsssss and the mamisssssssssss and the the mamm,antonym mermaid mermaid marmions marmalums mermaid mermaid mermaid marbings marbings marbings marbings mabses mabings mabings mabings mabings mabings mabings mabings mabings mabs mabsssss mamisssssssssss mamm,__label__joy
817,non_hate_video_511.wav,he was very much obliged to say that he was a man who was the only person who had taken up with him at the house to the library and was the only way for a dear father to his son and he joins me now let us have his own way up and down the hill and he should like to see what he was about to do with a fellow he was going to say to me to me that's a very well if i's a very well to see what he was going to say that he was going to say to me to me to say what he was the man if i's a man if i's the way to say he was going to say that he was going to say that he was going to say what he was going to say that he was going to say he was going to say that he was going to tell me to say that he was going to say that he was going to say that he was going to,much obliged say man person taken house library way dear father son join let u way hill like see fellow going say thats well well see going say going say say man man way say going say going say going say going say going say going say going tell say going say going say going,__label__joy
818,non_hate_video_513.wav,has a greater number than the others a greater number than the other but it becomes a greater part of the others,greater number others greater number becomes greater part others,__label__fear
819,non_hate_video_514.wav,theory of the machinery which is due to them is due to all the original home for coaching find all the coals you can hand it and come on in all the coals you can hand it and come on in a few minutes the heat began to beat in a few minutes the heats and the heats began to beat them in a few minutes the heat and the heating of the heat itself in the heat itself in the heating itself itself is the heats the heating itself in the heats the heats in the heats in itself in the heats in the heats of itself in the heat is the heat of the heat itself in the heat is the heat is the heat itself in the heat itself in itself in itself in the heat itself in itself in itself in itself in the heat is the heat is the heat itself in the heat itself in the heat itself,theory machinery due due original home coaching find coal hand come coal hand come minute heat began beat minute heat heat began beat minute heat heating heat heat heating heat heating heat heat heat heat heat heat heat heat heat heat heat heat heat heat heat heat heat heat,__label__joy
820,non_hate_video_517.wav,ah ah ah ah ah ah ah ah ah ah ah ah ah only a little a little a little a little a little a little a little a little a little ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay and ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay a,ah ah ah ah ah ah ah ah ah ah ah ah ah little little little little little little little little little ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay,__label__anger
821,non_hate_video_518.wav,we're going to say that's what they're going on the side of the log but i thought i didn't mind the largest hairs for organization on our soil right now to day and all right on american soiling calls more damage on american soil and iceless matters it's a matter it's a matter,going say thats theyre going side log thought didnt mind largest hair organization soil right day right american soiling call damage american soil iceless matter matter matter,__label__sadness
822,non_hate_video_519.wav,a man and a man a man a man a man and a man a crown a crown a crown a arm a arm a arm a arm a arm a arm a arm,man man man man man man crown crown crown arm arm arm arm arm arm arm,__label__anger
823,non_hate_video_520.wav,what's the use to do with a war or a war or a war or a war or a benedicam and,whats use war war war war benedicam,__label__joy
824,non_hate_video_521.wav,ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha,ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha,__label__joy
825,non_hate_video_522.wav,in aztecedential and negligence of the united states and the country's relationship with israel has only improved in spite of russian support for syria at a long history of tense adversaries or relations israel and russia are closed to the new political allies,aztecedential negligence united state country relationship israel improved spite russian support syria long history tense adversary relation israel russia closed new political ally,__label__anger
826,non_hate_video_523.wav,war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war,war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war war,__label__anger
827,non_hate_video_524.wav,i'm going to find out if they're going to find out what they're going to do said her classmate called her her ugly and merry as they pinned her down and cut several of her dredoes finan's ready for a mile or so,im going find theyre going find theyre going said classmate called ugly merry pinned cut several dredoes finans ready mile,__label__sadness
828,non_hate_video_525.wav,with its just intuess notorious killer ira ironhorn has died in prison where told ihorred was found dead at this morning at a prison outside of pittsburg i horned with serving a life sentence for killing his gopher and holly mattocks in philadelphia nineteen seventy seven he spent heres on the run before he was finally caught in ninety seven,intuess notorious killer ira ironhorn died prison told ihorred found dead morning prison outside pittsburg horned serving life sentence killing gopher holly mattock philadelphia nineteen seventy seven spent here run finally caught ninety seven,__label__sadness
829,non_hate_video_526.wav,the sort of thing i have to do over the year we want to bring in doctor anthony fauchey he's the director of the national institute ofology and to have and infectious diseases and will also serve as chief medical adviser for the incoming by an administration doctor fauchelevent he's so much for taking the time out i have so many questions that i do have a good night to have a little business,sort thing year want bring doctor anthony fauchey he director national institute ofology infectious disease also serve chief medical adviser incoming administration doctor fauchelevent he much taking time many question good night little business,__label__joy
830,non_hate_video_527.wav,you are afraid you are going to rouse me don't please me i'll go home with him and he returned to the,afraid going rouse dont please ill go home returned,__label__fear
831,non_hate_video_528.wav,one hundred fifty five thousand pounds a half hundred dollars a month or so from minoshio's teeth mister machiner ivan was unsympathan london london in nebuloscopulic torchlight and london in dorchlante we aren't fully disposed to get a number of six hundred thousand dollars and a thousand pounds a thousand pounds of fifty five hundred thousand pounds a thousand pounds of fifty five thousand pounds of fifty five thousand pounds three thousand pounds three thousand pounds three thousand pounds of fifty five thousand pounds a thousand pounds of fifty five hundred seventy five thousand pounds three thousand pounds of six thousand pounds three thousand pounds three thousand pounds of fifty five hundred thirty five thousand five thousand pounds three thousand pounds three thousand pounds three thousand pounds of pounds of fifty five hundred thirty five thousand pounds,one hundred fifty five thousand pound half hundred dollar month minoshios teeth mister machiner ivan unsympathan london london nebuloscopulic torchlight london dorchlante arent fully disposed get number six hundred thousand dollar thousand pound thousand pound fifty five hundred thousand pound thousand pound fifty five thousand pound fifty five thousand pound three thousand pound three thousand pound three thousand pound fifty five thousand pound thousand pound fifty five hundred seventy five thousand pound three thousand pound six thousand pound three thousand pound three thousand pound fifty five hundred thirty five thousand five thousand pound three thousand pound three thousand pound three thousand pound pound fifty five hundred thirty five thousand pound,__label__joy
832,non_hate_video_529.wav,you'd never know him if you're a good deal of that use try to get on top was lost content to go on so they wouldn't tell me and what that's where the little shoots and they don't hold stick man and what that's where the little shoots and they'll have to get along if they'd get back,youd never know youre good deal use try get top lost content go wouldnt tell thats little shoot dont hold stick man thats little shoot theyll get along theyd get back,__label__joy
833,non_hate_video_53.wav,aha aha arama and acroposa or a lizzi aha aha aha accreda and aha,aha aha arama acroposa lizzi aha aha aha accreda aha,__label__anger
834,non_hate_video_530.wav,in the middle of the twenty seventh century it is a very large amount of amount to the amount of the amount in which the amount of amount is to be divided into the amount of amount of weight in which the amount of weight is to be applied to the amount of fifty five per cent per cent per cent per cent per cent in the amount of it is to the amount of the amount of the amount of fifty,middle twenty seventh century large amount amount amount amount amount amount divided amount amount weight amount weight applied amount fifty five per cent per cent per cent per cent per cent amount amount amount amount fifty,__label__fear
835,non_hate_video_531.wav,he was the only person he had to write in the library or in my father was in the congress of the united states thomas dalisander of junior he was a a editor for that he was a little a little a member of the state of the state,person write library father congress united state thomas dalisander junior editor little little member state state,__label__anger
836,non_hate_video_534.wav,chapter twenty eight the rise of eighty seventh eighteen eighty eight we are so concerned about the increase of antisodic incidents that we are starting it as i something tracker on our webside so people to see what's happening,chapter twenty eight rise eighty seventh eighteen eighty eight concerned increase antisodic incident starting something tracker webside people see whats happening,__label__anger
837,non_hate_video_535.wav,he was afraid he was afraid he was afraid of it when my before was even born my father was in the congress of the united states thomas dela sounder junior he was a caricature for gad he was as a little boy a sharper boy so he spoke he was afraid he was afraid he was afraid he was afraid he was afraid to because he was afraid he was afraid he was afraid he was afraid to because he was afraid to because he was afraid to because he was afraid he was afraid he was afraid he was afraid he was afraid it was afraid to because he was afraid it was afraid to because he was afraid it was afraid to because he was afraid to because he was afraid to because he was afraid he was afraid he was afraid he was afraid he was afraid to,afraid afraid afraid even born father congress united state thomas dela sounder junior caricature gad little boy sharper boy spoke afraid afraid afraid afraid afraid afraid afraid afraid afraid afraid afraid afraid afraid afraid afraid afraid afraid afraid afraid afraid afraid afraid afraid afraid afraid afraid afraid afraid,__label__fear
838,non_hate_video_536.wav,he had taken a piece of paper in his pocket when he had finished his reading on the end of an era because shelden addleson was the last of the casino mogules on the lost vaguest strip the last founder of a megabrand at eighty seven he was still the decision maker for this time had taken him five minutes to paying out the accounts for paying out the accounts for paying out the accounts,taken piece paper pocket finished reading end era shelden addleson last casino mogules lost vaguest strip last founder megabrand eighty seven still decision maker time taken five minute paying account paying account paying account,__label__joy
839,non_hate_video_537.wav,but you don't have a choice people likely to have a choice nor will see only returns when we largely box and hated the entire local population,dont choice people likely choice see return largely box hated entire local population,__label__anger
840,non_hate_video_538.wav,ay ay ay ay ay the field system at which says here for a moment's performance than any of the system some of eleven separate tanks twenty one pounds forty three thousand three,ay ay ay ay ay field system say moment performance system eleven separate tank twenty one pound forty three thousand three,__label__joy
841,non_hate_video_539.wav,o'er the mist'rr''''''rd o'er o'er o'er o'er o'er o'er o'er o'er d'am'd e e'er'rd a'''''rd a''''s a''s o'rd o'rd a's o'rd a''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''',oer mistrrrd oer oer oer oer oer oer oer oer damd e eerrd ard ord ord ord,__label__joy
842,non_hate_video_54.wav,arrot argo decatur clankraft ahead like the argon part of a despondia which holds a lowly and truly man whose name is eumaeus united to his kinsman,arrot argo decatur clankraft ahead like argon part despondia hold lowly truly man whose name eumaeus united kinsman,__label__anger
843,non_hate_video_540.wav,he was afraid to get a piece of paper into a hay he he he he he he he he he a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a and a piece of a piece of a piece of a piece of a piece of a piece of a piece of a piece of a piece of paper which he took it out of it out of a piece of a piece of it and a piece of a piece of a piece of a piece of it and a piece of a piece of it and a piece of a piece of a piece of it was take it was to a piece of a piece of a piece of a piece of a piece of a piece of a piece of a piece of a piece of it was to beer and a piece and a piece of a piece of it was to a piece of a piece of it was to a piece of it,afraid get piece paper hay piece piece piece piece piece piece piece piece piece paper took piece piece piece piece piece piece piece piece piece piece piece take piece piece piece piece piece piece piece piece piece beer piece piece piece piece piece piece,__label__joy
844,non_hate_video_543.wav,i'll have to remark upon the great essay on which we have striven these many months the eyes of the world are upon you the hopes and prayers of liberty loving people everywhere march with you in company with our brothers and arms on the road you will bring about the termination,ill remark upon great essay striven many month eye world upon hope prayer liberty loving people everywhere march company brother arm road bring termination,__label__love
845,non_hate_video_544.wav,i think i'm going to get me a bit of a good deal of money to address this comment a would you kind just as i say pronounced that i see your comment if i saw another comment you posted also on another video it's one to let you know i don't believe in cincinto i'll have to make this figure because i don't believe in this,think im going get bit good deal money address comment would kind say pronounced see comment saw another comment posted also another video one let know dont believe cincinto ill make figure dont believe,__label__joy
846,non_hate_video_545.wav,i have a great deal of it i will make an opening statement then i will recognize the making member for an opening statement after that we will hear two sets of presentations from councils with majority,great deal make opening statement recognize making member opening statement hear two set presentation council majority,__label__sadness
